Timestamp,Agent,Action,Current Price
2024-11-30 20:12:31,Auctioneer,"The current bid is $6 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $6?",6
2024-11-30 20:12:31,Buyer_0,bid,6
2024-11-30 20:12:32,Buyer_1,bid,6
2024-11-30 20:12:32,Buyer_2,bid,6
2024-11-30 20:12:32,Buyer_3,bid,6
2024-11-30 20:12:32,Buyer_4,bid,6
2024-11-30 20:12:33,Buyer_5,bid,6
2024-11-30 20:12:33,Buyer_6,bid,6
2024-11-30 20:12:33,Buyer_7,bid,6
2024-11-30 20:12:34,Buyer_8,bid,6
2024-11-30 20:12:34,Buyer_9,bid,6
2024-11-30 20:12:34,Auctioneer,"The current bid is $7 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $7?",7
2024-11-30 20:12:34,Buyer_0,bid,7
2024-11-30 20:12:35,Buyer_1,bid,7
2024-11-30 20:12:36,Buyer_2,bid,7
2024-11-30 20:12:36,Buyer_3,bid,7
2024-11-30 20:12:36,Buyer_4,bid,7
2024-11-30 20:12:37,Buyer_5,bid,7
2024-11-30 20:12:37,Buyer_6,bid,7
2024-11-30 20:12:37,Buyer_7,bid,7
2024-11-30 20:12:37,Buyer_8,bid,7
2024-11-30 20:12:38,Buyer_9,bid,7
2024-11-30 20:12:38,Auctioneer,"The current bid is $8 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $8?",8
2024-11-30 20:12:38,Buyer_0,bid,8
2024-11-30 20:12:39,Buyer_1,bid,8
2024-11-30 20:12:39,Buyer_2,bid,8
2024-11-30 20:12:39,Buyer_3,bid,8
2024-11-30 20:12:40,Buyer_4,bid,8
2024-11-30 20:12:40,Buyer_5,bid,8
2024-11-30 20:12:40,Buyer_6,bid,8
2024-11-30 20:12:41,Buyer_7,bid,8
2024-11-30 20:12:41,Buyer_8,bid,8
2024-11-30 20:12:41,Buyer_9,bid,8
2024-11-30 20:12:41,Auctioneer,"The current bid is $9 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $9?",9
2024-11-30 20:12:42,Buyer_0,bid,9
2024-11-30 20:12:42,Buyer_1,bid,9
2024-11-30 20:12:42,Buyer_2,bid,9
2024-11-30 20:12:43,Buyer_3,bid,9
2024-11-30 20:12:43,Buyer_4,bid,9
2024-11-30 20:12:43,Buyer_5,bid,9
2024-11-30 20:12:44,Buyer_6,bid,9
2024-11-30 20:12:45,Buyer_7,bid,9
2024-11-30 20:12:45,Buyer_8,bid,9
2024-11-30 20:12:45,Buyer_9,bid,9
2024-11-30 20:12:45,Auctioneer,"The current bid is $10 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $10?",10
2024-11-30 20:12:46,Buyer_0,bid,10
2024-11-30 20:12:46,Buyer_1,bid,10
2024-11-30 20:12:46,Buyer_2,bid,10
2024-11-30 20:12:47,Buyer_3,bid,10
2024-11-30 20:12:48,Buyer_4,bid,10
2024-11-30 20:12:48,Buyer_5,bid,10
2024-11-30 20:12:48,Buyer_6,bid,10
2024-11-30 20:12:49,Buyer_7,bid,10
2024-11-30 20:12:49,Buyer_8,bid,10
2024-11-30 20:12:49,Buyer_9,bid,10
2024-11-30 20:12:49,Auctioneer,"The current bid is $11 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $11?",11
2024-11-30 20:12:50,Buyer_0,bid,11
2024-11-30 20:12:50,Buyer_1,bid,11
2024-11-30 20:12:50,Buyer_2,bid,11
2024-11-30 20:12:51,Buyer_3,bid,11
2024-11-30 20:12:51,Buyer_4,bid,11
2024-11-30 20:12:51,Buyer_5,bid,11
2024-11-30 20:12:51,Buyer_6,bid,11
2024-11-30 20:12:52,Buyer_7,bid,11
2024-11-30 20:12:52,Buyer_8,bid,11
2024-11-30 20:12:53,Buyer_9,bid,11
2024-11-30 20:12:53,Auctioneer,"The current bid is $12 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $12?",12
2024-11-30 20:12:54,Buyer_0,bid,12
2024-11-30 20:12:54,Buyer_1,bid,12
2024-11-30 20:12:54,Buyer_2,bid,12
2024-11-30 20:12:55,Buyer_3,bid,12
2024-11-30 20:12:55,Buyer_4,bid,12
2024-11-30 20:12:56,Buyer_5,bid,12
2024-11-30 20:12:56,Buyer_6,bid,12
2024-11-30 20:12:56,Buyer_7,bid,12
2024-11-30 20:12:57,Buyer_8,bid,12
2024-11-30 20:12:57,Buyer_9,bid,12
2024-11-30 20:12:57,Auctioneer,"The current bid is $13 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $13?",13
2024-11-30 20:12:57,Buyer_0,bid,13
2024-11-30 20:12:58,Buyer_1,bid,13
2024-11-30 20:12:58,Buyer_2,bid,13
2024-11-30 20:12:58,Buyer_3,bid,13
2024-11-30 20:12:59,Buyer_4,bid,13
2024-11-30 20:12:59,Buyer_5,bid,13
2024-11-30 20:12:59,Buyer_6,bid,13
2024-11-30 20:13:00,Buyer_7,bid,13
2024-11-30 20:13:00,Buyer_8,bid,13
2024-11-30 20:13:00,Buyer_9,bid,13
2024-11-30 20:13:00,Auctioneer,"The current bid is $14 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $14?",14
2024-11-30 20:13:01,Buyer_0,bid,14
2024-11-30 20:13:01,Buyer_1,bid,14
2024-11-30 20:13:01,Buyer_2,bid,14
2024-11-30 20:13:02,Buyer_3,bid,14
2024-11-30 20:13:02,Buyer_4,bid,14
2024-11-30 20:13:02,Buyer_5,bid,14
2024-11-30 20:13:03,Buyer_6,bid,14
2024-11-30 20:13:03,Buyer_7,bid,14
2024-11-30 20:13:03,Buyer_8,bid,14
2024-11-30 20:13:04,Buyer_9,bid,14
2024-11-30 20:13:04,Auctioneer,"The current bid is $15 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $15?",15
2024-11-30 20:13:04,Buyer_0,bid,15
2024-11-30 20:13:04,Buyer_1,bid,15
2024-11-30 20:13:05,Buyer_2,bid,15
2024-11-30 20:13:05,Buyer_3,bid,15
2024-11-30 20:13:05,Buyer_4,bid,15
2024-11-30 20:13:06,Buyer_5,bid,15
2024-11-30 20:13:06,Buyer_6,bid,15
2024-11-30 20:13:06,Buyer_7,bid,15
2024-11-30 20:13:07,Buyer_8,bid,15
2024-11-30 20:13:07,Buyer_9,bid,15
2024-11-30 20:13:07,Auctioneer,"The current bid is $16 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $16?",16
2024-11-30 20:13:07,Buyer_0,bid,16
2024-11-30 20:13:08,Buyer_1,bid,16
2024-11-30 20:13:08,Buyer_2,bid,16
2024-11-30 20:13:08,Buyer_3,bid,16
2024-11-30 20:13:08,Buyer_4,bid,16
2024-11-30 20:13:09,Buyer_5,bid,16
2024-11-30 20:13:09,Buyer_6,bid,16
2024-11-30 20:13:09,Buyer_7,bid,16
2024-11-30 20:13:10,Buyer_8,bid,16
2024-11-30 20:13:11,Buyer_9,bid,16
2024-11-30 20:13:11,Auctioneer,"The current bid is $17 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $17?",17
2024-11-30 20:13:11,Buyer_0,bid,17
2024-11-30 20:13:11,Buyer_1,bid,17
2024-11-30 20:13:12,Buyer_2,bid,17
2024-11-30 20:13:12,Buyer_3,bid,17
2024-11-30 20:13:12,Buyer_4,bid,17
2024-11-30 20:13:13,Buyer_5,bid,17
2024-11-30 20:13:13,Buyer_6,bid,17
2024-11-30 20:13:13,Buyer_7,bid,17
2024-11-30 20:13:14,Buyer_8,bid,17
2024-11-30 20:13:14,Buyer_9,bid,17
2024-11-30 20:13:14,Auctioneer,"The current bid is $18 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $18?",18
2024-11-30 20:13:14,Buyer_0,bid,18
2024-11-30 20:13:15,Buyer_1,bid,18
2024-11-30 20:13:15,Buyer_2,bid,18
2024-11-30 20:13:15,Buyer_3,bid,18
2024-11-30 20:13:16,Buyer_4,bid,18
2024-11-30 20:13:16,Buyer_5,bid,18
2024-11-30 20:13:16,Buyer_6,bid,18
2024-11-30 20:13:17,Buyer_7,bid,18
2024-11-30 20:13:17,Buyer_8,bid,18
2024-11-30 20:13:18,Buyer_9,bid,18
2024-11-30 20:13:18,Auctioneer,"The current bid is $19 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $19?",19
2024-11-30 20:13:18,Buyer_0,bid,19
2024-11-30 20:13:18,Buyer_1,bid,19
2024-11-30 20:13:19,Buyer_2,bid,19
2024-11-30 20:13:19,Buyer_3,bid,19
2024-11-30 20:13:20,Buyer_4,bid,19
2024-11-30 20:13:20,Buyer_5,bid,19
2024-11-30 20:13:20,Buyer_6,bid,19
2024-11-30 20:13:20,Buyer_7,bid,19
2024-11-30 20:13:21,Buyer_8,bid,19
2024-11-30 20:13:22,Buyer_9,bid,19
2024-11-30 20:13:22,Auctioneer,"The current bid is $20 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $20?",20
2024-11-30 20:13:22,Buyer_0,bid,20
2024-11-30 20:13:22,Buyer_1,bid,20
2024-11-30 20:13:23,Buyer_2,bid,20
2024-11-30 20:13:23,Buyer_3,bid,20
2024-11-30 20:13:23,Buyer_4,bid,20
2024-11-30 20:13:24,Buyer_5,bid,20
2024-11-30 20:13:24,Buyer_6,bid,20
2024-11-30 20:13:24,Buyer_7,bid,20
2024-11-30 20:13:25,Buyer_8,bid,20
2024-11-30 20:13:25,Buyer_9,bid,20
2024-11-30 20:13:25,Auctioneer,"The current bid is $21 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $21?",21
2024-11-30 20:13:25,Buyer_0,bid,21
2024-11-30 20:13:26,Buyer_1,bid,21
2024-11-30 20:13:26,Buyer_2,bid,21
2024-11-30 20:13:26,Buyer_3,bid,21
2024-11-30 20:13:27,Buyer_4,bid,21
2024-11-30 20:13:27,Buyer_5,bid,21
2024-11-30 20:13:27,Buyer_6,bid,21
2024-11-30 20:13:28,Buyer_7,bid,21
2024-11-30 20:13:28,Buyer_8,bid,21
2024-11-30 20:13:28,Buyer_9,bid,21
2024-11-30 20:13:28,Auctioneer,"The current bid is $22 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $22?",22
2024-11-30 20:13:29,Buyer_0,bid,22
2024-11-30 20:13:29,Buyer_1,bid,22
2024-11-30 20:13:29,Buyer_2,bid,22
2024-11-30 20:13:30,Buyer_3,bid,22
2024-11-30 20:13:30,Buyer_4,bid,22
2024-11-30 20:13:31,Buyer_5,bid,22
2024-11-30 20:13:32,Buyer_6,bid,22
2024-11-30 20:13:32,Buyer_7,bid,22
2024-11-30 20:13:32,Buyer_8,bid,22
2024-11-30 20:13:33,Buyer_9,bid,22
2024-11-30 20:13:33,Auctioneer,"The current bid is $23 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $23?",23
2024-11-30 20:13:34,Buyer_0,bid,23
2024-11-30 20:13:34,Buyer_1,bid,23
2024-11-30 20:13:34,Buyer_2,bid,23
2024-11-30 20:13:35,Buyer_3,bid,23
2024-11-30 20:13:35,Buyer_4,bid,23
2024-11-30 20:13:36,Buyer_5,bid,23
2024-11-30 20:13:36,Buyer_6,bid,23
2024-11-30 20:13:36,Buyer_7,bid,23
2024-11-30 20:13:37,Buyer_8,bid,23
2024-11-30 20:13:37,Buyer_9,bid,23
2024-11-30 20:13:37,Auctioneer,"The current bid is $24 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $24?",24
2024-11-30 20:13:37,Buyer_0,bid,24
2024-11-30 20:13:37,Buyer_1,bid,24
2024-11-30 20:13:38,Buyer_2,bid,24
2024-11-30 20:13:38,Buyer_3,bid,24
2024-11-30 20:13:38,Buyer_4,bid,24
2024-11-30 20:13:39,Buyer_5,bid,24
2024-11-30 20:13:39,Buyer_6,bid,24
2024-11-30 20:13:39,Buyer_7,bid,24
2024-11-30 20:13:40,Buyer_8,bid,24
2024-11-30 20:13:40,Buyer_9,bid,24
2024-11-30 20:13:40,Auctioneer,"The current bid is $25 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $25?",25
2024-11-30 20:13:40,Buyer_0,bid,25
2024-11-30 20:13:41,Buyer_1,bid,25
2024-11-30 20:13:41,Buyer_2,bid,25
2024-11-30 20:13:41,Buyer_3,bid,25
2024-11-30 20:13:42,Buyer_4,bid,25
2024-11-30 20:13:42,Buyer_5,bid,25
2024-11-30 20:13:43,Buyer_6,bid,25
2024-11-30 20:13:43,Buyer_7,bid,25
2024-11-30 20:13:43,Buyer_8,bid,25
2024-11-30 20:13:44,Buyer_9,bid,25
2024-11-30 20:13:44,Auctioneer,"The current bid is $26 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $26?",26
2024-11-30 20:13:44,Buyer_0,bid,26
2024-11-30 20:13:44,Buyer_1,bid,26
2024-11-30 20:13:45,Buyer_2,bid,26
2024-11-30 20:13:45,Buyer_3,bid,26
2024-11-30 20:13:45,Buyer_4,bid,26
2024-11-30 20:13:45,Buyer_5,bid,26
2024-11-30 20:13:46,Buyer_6,bid,26
2024-11-30 20:13:46,Buyer_7,bid,26
2024-11-30 20:13:46,Buyer_8,bid,26
2024-11-30 20:13:47,Buyer_9,bid,26
2024-11-30 20:13:47,Auctioneer,"The current bid is $27 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $27?",27
2024-11-30 20:13:47,Buyer_0,bid,27
2024-11-30 20:13:47,Buyer_1,bid,27
2024-11-30 20:13:48,Buyer_2,bid,27
2024-11-30 20:13:48,Buyer_3,bid,27
2024-11-30 20:13:48,Buyer_4,bid,27
2024-11-30 20:13:49,Buyer_5,bid,27
2024-11-30 20:13:49,Buyer_6,bid,27
2024-11-30 20:13:49,Buyer_7,bid,27
2024-11-30 20:13:50,Buyer_8,bid,27
2024-11-30 20:13:50,Buyer_9,bid,27
2024-11-30 20:13:50,Auctioneer,"The current bid is $28 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $28?",28
2024-11-30 20:13:50,Buyer_0,bid,28
2024-11-30 20:13:51,Buyer_1,bid,28
2024-11-30 20:13:51,Buyer_2,bid,28
2024-11-30 20:13:51,Buyer_3,bid,28
2024-11-30 20:13:52,Buyer_4,bid,28
2024-11-30 20:13:52,Buyer_5,bid,28
2024-11-30 20:13:52,Buyer_6,bid,28
2024-11-30 20:13:53,Buyer_7,bid,28
2024-11-30 20:13:54,Buyer_8,bid,28
2024-11-30 20:13:54,Buyer_9,bid,28
2024-11-30 20:13:54,Auctioneer,"The current bid is $29 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $29?",29
2024-11-30 20:13:54,Buyer_0,bid,29
2024-11-30 20:13:55,Buyer_1,bid,29
2024-11-30 20:13:55,Buyer_2,bid,29
2024-11-30 20:13:55,Buyer_3,bid,29
2024-11-30 20:13:56,Buyer_4,bid,29
2024-11-30 20:13:56,Buyer_5,bid,29
2024-11-30 20:13:56,Buyer_6,bid,29
2024-11-30 20:13:57,Buyer_7,bid,29
2024-11-30 20:13:57,Buyer_8,bid,29
2024-11-30 20:13:57,Buyer_9,bid,29
2024-11-30 20:13:57,Auctioneer,"The current bid is $30 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $30?",30
2024-11-30 20:13:58,Buyer_0,pass,30
2024-11-30 20:13:58,Buyer_1,bid,30
2024-11-30 20:13:58,Buyer_2,bid,30
2024-11-30 20:13:59,Buyer_3,bid,30
2024-11-30 20:13:59,Buyer_4,bid,30
2024-11-30 20:14:00,Buyer_5,bid,30
2024-11-30 20:14:00,Buyer_6,bid,30
2024-11-30 20:14:00,Buyer_7,bid,30
2024-11-30 20:14:01,Buyer_8,bid,30
2024-11-30 20:14:01,Buyer_9,bid,30
2024-11-30 20:14:01,Auctioneer,"The current bid is $31 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $31?",31
2024-11-30 20:14:01,Buyer_0,pass,31
2024-11-30 20:14:02,Buyer_1,bid,31
2024-11-30 20:14:02,Buyer_2,bid,31
2024-11-30 20:14:02,Buyer_3,bid,31
2024-11-30 20:14:03,Buyer_4,bid,31
2024-11-30 20:14:03,Buyer_5,bid,31
2024-11-30 20:14:03,Buyer_6,bid,31
2024-11-30 20:14:04,Buyer_7,bid,31
2024-11-30 20:14:04,Buyer_8,bid,31
2024-11-30 20:14:05,Buyer_9,bid,31
2024-11-30 20:14:05,Auctioneer,"The current bid is $32 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $32?",32
2024-11-30 20:14:05,Buyer_0,pass,32
2024-11-30 20:14:05,Buyer_1,pass,32
2024-11-30 20:14:05,Buyer_2,bid,32
2024-11-30 20:14:06,Buyer_3,bid,32
2024-11-30 20:14:06,Buyer_4,bid,32
2024-11-30 20:14:07,Buyer_5,bid,32
2024-11-30 20:14:07,Buyer_6,bid,32
2024-11-30 20:14:07,Buyer_7,bid,32
2024-11-30 20:14:08,Buyer_8,bid,32
2024-11-30 20:14:08,Buyer_9,bid,32
2024-11-30 20:14:08,Auctioneer,"The current bid is $33 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $33?",33
2024-11-30 20:14:09,Buyer_0,pass,33
2024-11-30 20:14:09,Buyer_1,pass,33
2024-11-30 20:14:09,Buyer_2,bid,33
2024-11-30 20:14:10,Buyer_3,bid,33
2024-11-30 20:14:10,Buyer_4,bid,33
2024-11-30 20:14:10,Buyer_5,bid,33
2024-11-30 20:14:10,Buyer_6,bid,33
2024-11-30 20:14:11,Buyer_7,bid,33
2024-11-30 20:14:11,Buyer_8,bid,33
2024-11-30 20:14:12,Buyer_9,bid,33
2024-11-30 20:14:12,Auctioneer,"The current bid is $34 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $34?",34
2024-11-30 20:14:12,Buyer_0,pass,34
2024-11-30 20:14:12,Buyer_1,pass,34
2024-11-30 20:14:13,Buyer_2,pass,34
2024-11-30 20:14:13,Buyer_3,bid,34
2024-11-30 20:14:14,Buyer_4,bid,34
2024-11-30 20:14:14,Buyer_5,bid,34
2024-11-30 20:14:14,Buyer_6,bid,34
2024-11-30 20:14:15,Buyer_7,bid,34
2024-11-30 20:14:16,Buyer_8,bid,34
2024-11-30 20:14:16,Buyer_9,bid,34
2024-11-30 20:14:16,Auctioneer,"The current bid is $35 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $35?",35
2024-11-30 20:14:16,Buyer_0,pass,35
2024-11-30 20:14:17,Buyer_1,pass,35
2024-11-30 20:14:17,Buyer_2,pass,35
2024-11-30 20:14:17,Buyer_3,pass,35
2024-11-30 20:14:18,Buyer_4,pass,35
2024-11-30 20:14:18,Buyer_5,bid,35
2024-11-30 20:14:19,Buyer_6,bid,35
2024-11-30 20:14:20,Buyer_7,bid,35
2024-11-30 20:14:20,Buyer_8,bid,35
2024-11-30 20:14:20,Buyer_9,bid,35
2024-11-30 20:14:20,Auctioneer,"The current bid is $36 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $36?",36
2024-11-30 20:14:21,Buyer_0,pass,36
2024-11-30 20:14:21,Buyer_1,pass,36
2024-11-30 20:14:21,Buyer_2,pass,36
2024-11-30 20:14:22,Buyer_3,pass,36
2024-11-30 20:14:22,Buyer_4,pass,36
2024-11-30 20:14:22,Buyer_5,pass,36
2024-11-30 20:14:22,Buyer_6,bid,36
2024-11-30 20:14:23,Buyer_7,bid,36
2024-11-30 20:14:23,Buyer_8,bid,36
2024-11-30 20:14:24,Buyer_9,bid,36
2024-11-30 20:14:24,Auctioneer,"The current bid is $37 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $37?",37
2024-11-30 20:14:24,Buyer_0,pass,37
2024-11-30 20:14:24,Buyer_1,pass,37
2024-11-30 20:14:24,Buyer_2,pass,37
2024-11-30 20:14:25,Buyer_3,pass,37
2024-11-30 20:14:25,Buyer_4,pass,37
2024-11-30 20:14:25,Buyer_5,pass,37
2024-11-30 20:14:26,Buyer_6,pass,37
2024-11-30 20:14:26,Buyer_7,bid,37
2024-11-30 20:14:26,Buyer_8,bid,37
2024-11-30 20:14:27,Buyer_9,bid,37
2024-11-30 20:14:27,Auctioneer,"The current bid is $38 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $38?",38
2024-11-30 20:14:27,Buyer_0,pass,38
2024-11-30 20:14:27,Buyer_1,pass,38
2024-11-30 20:14:28,Buyer_2,pass,38
2024-11-30 20:14:28,Buyer_3,pass,38
2024-11-30 20:14:28,Buyer_4,pass,38
2024-11-30 20:14:29,Buyer_5,pass,38
2024-11-30 20:14:29,Buyer_6,pass,38
2024-11-30 20:14:30,Buyer_7,pass,38
2024-11-30 20:14:30,Buyer_8,bid,38
2024-11-30 20:14:31,Buyer_9,bid,38
2024-11-30 20:14:31,Auctioneer,"The current bid is $39 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $39?",39
2024-11-30 20:14:31,Buyer_0,pass,39
2024-11-30 20:14:31,Buyer_1,pass,39
2024-11-30 20:14:32,Buyer_2,pass,39
2024-11-30 20:14:32,Buyer_3,pass,39
2024-11-30 20:14:32,Buyer_4,pass,39
2024-11-30 20:14:32,Buyer_5,pass,39
2024-11-30 20:14:33,Buyer_6,pass,39
2024-11-30 20:14:33,Buyer_7,pass,39
2024-11-30 20:14:34,Buyer_8,pass,39
2024-11-30 20:14:34,Buyer_9,bid,39
2024-11-30 20:14:34,Auctioneer,Buyer_9 pays $39,39
2024-11-30 20:14:34,Auctioneer,"The current bid is $0 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $0?",0
2024-11-30 20:14:34,Buyer_0,bid,0
2024-11-30 20:14:35,Buyer_1,bid,0
2024-11-30 20:14:35,Buyer_2,bid,0
2024-11-30 20:14:35,Buyer_3,bid,0
2024-11-30 20:14:36,Buyer_4,bid,0
2024-11-30 20:14:36,Buyer_5,bid,0
2024-11-30 20:14:36,Buyer_6,bid,0
2024-11-30 20:14:37,Buyer_7,bid,0
2024-11-30 20:14:37,Buyer_8,bid,0
2024-11-30 20:14:37,Buyer_9,bid,0
2024-11-30 20:14:37,Auctioneer,"The current bid is $1 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $1?",1
2024-11-30 20:14:38,Buyer_0,bid,1
2024-11-30 20:14:38,Buyer_1,bid,1
2024-11-30 20:14:38,Buyer_2,bid,1
2024-11-30 20:14:38,Buyer_3,bid,1
