Timestamp,Agent,Action,Current Price
2024-11-30 23:36:40,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:36:40,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:36:40,Buyer_0,pass,42
2024-11-30 23:36:41,Buyer_1,pass,42
2024-11-30 23:36:41,Buyer_2,pass,42
2024-11-30 23:36:42,Buyer_3,pass,42
2024-11-30 23:36:42,Buyer_4,pass,42
2024-11-30 23:36:43,Buyer_5,pass,42
2024-11-30 23:36:43,Buyer_6,pass,42
2024-11-30 23:36:43,Buyer_7,pass,42
2024-11-30 23:36:44,Buyer_8,pass,42
2024-11-30 23:36:44,Buyer_9,pass,42
2024-11-30 23:36:44,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:36:45,Buyer_0,pass,41
2024-11-30 23:36:45,Buyer_1,pass,41
2024-11-30 23:36:46,Buyer_2,pass,41
2024-11-30 23:36:46,Buyer_3,pass,41
2024-11-30 23:36:47,Buyer_4,pass,41
2024-11-30 23:36:48,Buyer_5,pass,41
2024-11-30 23:36:48,Buyer_6,pass,41
2024-11-30 23:36:48,Buyer_7,pass,41
2024-11-30 23:36:49,Buyer_8,pass,41
2024-11-30 23:36:49,Buyer_9,pass,41
2024-11-30 23:36:49,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:36:50,Buyer_0,pass,40
2024-11-30 23:36:50,Buyer_1,pass,40
2024-11-30 23:36:51,Buyer_2,pass,40
2024-11-30 23:36:51,Buyer_3,pass,40
2024-11-30 23:36:52,Buyer_4,pass,40
2024-11-30 23:36:52,Buyer_5,pass,40
2024-11-30 23:36:52,Buyer_6,pass,40
2024-11-30 23:36:53,Buyer_7,pass,40
2024-11-30 23:36:53,Buyer_8,pass,40
2024-11-30 23:36:54,Buyer_9,bid,40
2024-11-30 23:36:54,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:36:54,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:36:54,Buyer_0,pass,42
2024-11-30 23:36:55,Buyer_1,pass,42
2024-11-30 23:36:55,Buyer_2,pass,42
2024-11-30 23:36:55,Buyer_3,pass,42
2024-11-30 23:36:56,Buyer_4,pass,42
2024-11-30 23:36:56,Buyer_5,pass,42
2024-11-30 23:36:57,Buyer_6,pass,42
2024-11-30 23:36:57,Buyer_7,pass,42
2024-11-30 23:36:58,Buyer_8,pass,42
2024-11-30 23:36:58,Buyer_9,pass,42
2024-11-30 23:36:58,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:36:58,Buyer_0,pass,41
2024-11-30 23:36:59,Buyer_1,pass,41
2024-11-30 23:36:59,Buyer_2,pass,41
2024-11-30 23:37:00,Buyer_3,pass,41
2024-11-30 23:37:00,Buyer_4,pass,41
2024-11-30 23:37:01,Buyer_5,pass,41
2024-11-30 23:37:01,Buyer_6,pass,41
2024-11-30 23:37:01,Buyer_7,pass,41
2024-11-30 23:37:02,Buyer_8,pass,41
2024-11-30 23:37:02,Buyer_9,pass,41
2024-11-30 23:37:02,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:37:03,Buyer_0,pass,40
2024-11-30 23:37:04,Buyer_1,pass,40
2024-11-30 23:37:04,Buyer_2,pass,40
2024-11-30 23:37:04,Buyer_3,pass,40
2024-11-30 23:37:05,Buyer_4,pass,40
2024-11-30 23:37:06,Buyer_5,pass,40
2024-11-30 23:37:06,Buyer_6,pass,40
2024-11-30 23:37:07,Buyer_7,pass,40
2024-11-30 23:37:07,Buyer_8,pass,40
2024-11-30 23:37:07,Buyer_9,bid,40
2024-11-30 23:37:07,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:37:07,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:37:08,Buyer_0,pass,42
2024-11-30 23:37:08,Buyer_1,pass,42
2024-11-30 23:37:09,Buyer_2,pass,42
2024-11-30 23:37:09,Buyer_3,pass,42
2024-11-30 23:37:10,Buyer_4,pass,42
2024-11-30 23:37:10,Buyer_5,pass,42
2024-11-30 23:37:11,Buyer_6,pass,42
2024-11-30 23:37:11,Buyer_7,pass,42
2024-11-30 23:37:12,Buyer_8,pass,42
2024-11-30 23:37:12,Buyer_9,pass,42
2024-11-30 23:37:12,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:37:12,Buyer_0,pass,41
2024-11-30 23:37:13,Buyer_1,pass,41
2024-11-30 23:37:13,Buyer_2,pass,41
2024-11-30 23:37:14,Buyer_3,pass,41
2024-11-30 23:37:14,Buyer_4,pass,41
2024-11-30 23:37:15,Buyer_5,pass,41
2024-11-30 23:37:15,Buyer_6,pass,41
2024-11-30 23:37:16,Buyer_7,pass,41
2024-11-30 23:37:16,Buyer_8,pass,41
2024-11-30 23:37:17,Buyer_9,pass,41
2024-11-30 23:37:17,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:37:17,Buyer_0,pass,40
2024-11-30 23:37:17,Buyer_1,pass,40
2024-11-30 23:37:18,Buyer_2,pass,40
2024-11-30 23:37:19,Buyer_3,pass,40
2024-11-30 23:37:21,Buyer_4,pass,40
2024-11-30 23:37:21,Buyer_5,pass,40
2024-11-30 23:37:22,Buyer_6,pass,40
2024-11-30 23:37:22,Buyer_7,pass,40
2024-11-30 23:37:22,Buyer_8,pass,40
2024-11-30 23:37:23,Buyer_9,bid,40
2024-11-30 23:37:23,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:37:23,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:37:23,Buyer_0,pass,42
2024-11-30 23:37:24,Buyer_1,pass,42
2024-11-30 23:37:24,Buyer_2,pass,42
2024-11-30 23:37:24,Buyer_3,pass,42
2024-11-30 23:37:25,Buyer_4,pass,42
2024-11-30 23:37:25,Buyer_5,pass,42
2024-11-30 23:37:26,Buyer_6,pass,42
2024-11-30 23:37:28,Buyer_7,pass,42
2024-11-30 23:37:28,Buyer_8,pass,42
2024-11-30 23:37:29,Buyer_9,pass,42
2024-11-30 23:37:29,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:37:29,Buyer_0,pass,41
2024-11-30 23:37:30,Buyer_1,pass,41
2024-11-30 23:37:30,Buyer_2,pass,41
2024-11-30 23:37:31,Buyer_3,pass,41
2024-11-30 23:37:31,Buyer_4,pass,41
2024-11-30 23:37:32,Buyer_5,pass,41
2024-11-30 23:37:32,Buyer_6,pass,41
2024-11-30 23:37:33,Buyer_7,pass,41
2024-11-30 23:37:33,Buyer_8,pass,41
2024-11-30 23:37:34,Buyer_9,pass,41
2024-11-30 23:37:34,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:37:34,Buyer_0,pass,40
2024-11-30 23:37:35,Buyer_1,pass,40
2024-11-30 23:37:36,Buyer_2,pass,40
2024-11-30 23:37:36,Buyer_3,pass,40
2024-11-30 23:37:37,Buyer_4,pass,40
2024-11-30 23:37:37,Buyer_5,pass,40
2024-11-30 23:37:38,Buyer_6,pass,40
2024-11-30 23:37:39,Buyer_7,pass,40
2024-11-30 23:37:39,Buyer_8,pass,40
2024-11-30 23:37:40,Buyer_9,bid,40
2024-11-30 23:37:40,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:37:40,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:37:40,Buyer_0,pass,42
2024-11-30 23:37:41,Buyer_1,pass,42
2024-11-30 23:37:42,Buyer_2,pass,42
2024-11-30 23:37:42,Buyer_3,pass,42
2024-11-30 23:37:43,Buyer_4,pass,42
2024-11-30 23:37:43,Buyer_5,pass,42
2024-11-30 23:37:44,Buyer_6,pass,42
2024-11-30 23:37:44,Buyer_7,pass,42
2024-11-30 23:37:45,Buyer_8,pass,42
2024-11-30 23:37:45,Buyer_9,pass,42
2024-11-30 23:37:45,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:37:46,Buyer_0,pass,41
2024-11-30 23:37:46,Buyer_1,pass,41
2024-11-30 23:37:47,Buyer_2,pass,41
2024-11-30 23:37:47,Buyer_3,pass,41
2024-11-30 23:37:48,Buyer_4,pass,41
2024-11-30 23:37:49,Buyer_5,pass,41
2024-11-30 23:37:49,Buyer_6,pass,41
2024-11-30 23:37:50,Buyer_7,pass,41
2024-11-30 23:37:50,Buyer_8,pass,41
2024-11-30 23:37:51,Buyer_9,pass,41
2024-11-30 23:37:51,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:37:51,Buyer_0,pass,40
2024-11-30 23:37:52,Buyer_1,pass,40
2024-11-30 23:37:52,Buyer_2,pass,40
2024-11-30 23:37:53,Buyer_3,pass,40
2024-11-30 23:37:53,Buyer_4,pass,40
2024-11-30 23:37:54,Buyer_5,pass,40
2024-11-30 23:37:55,Buyer_6,pass,40
2024-11-30 23:37:55,Buyer_7,pass,40
2024-11-30 23:37:56,Buyer_8,pass,40
2024-11-30 23:37:56,Buyer_9,bid,40
2024-11-30 23:37:56,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:37:56,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:37:57,Buyer_0,pass,42
2024-11-30 23:37:57,Buyer_1,pass,42
2024-11-30 23:37:58,Buyer_2,pass,42
2024-11-30 23:37:59,Buyer_3,pass,42
2024-11-30 23:37:59,Buyer_4,pass,42
2024-11-30 23:38:00,Buyer_5,pass,42
2024-11-30 23:38:00,Buyer_6,pass,42
2024-11-30 23:38:01,Buyer_7,pass,42
2024-11-30 23:38:02,Buyer_8,pass,42
2024-11-30 23:38:02,Buyer_9,pass,42
2024-11-30 23:38:02,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:38:03,Buyer_0,pass,41
2024-11-30 23:38:03,Buyer_1,pass,41
2024-11-30 23:38:04,Buyer_2,pass,41
2024-11-30 23:38:04,Buyer_3,pass,41
2024-11-30 23:38:05,Buyer_4,pass,41
2024-11-30 23:38:05,Buyer_5,pass,41
2024-11-30 23:38:06,Buyer_6,pass,41
2024-11-30 23:38:07,Buyer_7,pass,41
2024-11-30 23:38:07,Buyer_8,pass,41
2024-11-30 23:38:08,Buyer_9,pass,41
2024-11-30 23:38:08,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:38:08,Buyer_0,pass,40
2024-11-30 23:38:09,Buyer_1,pass,40
2024-11-30 23:38:20,Buyer_2,pass,40
2024-11-30 23:38:20,Buyer_3,pass,40
2024-11-30 23:38:20,Buyer_4,pass,40
2024-11-30 23:38:21,Buyer_5,pass,40
2024-11-30 23:38:21,Buyer_6,pass,40
2024-11-30 23:38:22,Buyer_7,pass,40
2024-11-30 23:38:22,Buyer_8,pass,40
2024-11-30 23:38:23,Buyer_9,bid,40
2024-11-30 23:38:23,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:38:23,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:38:23,Buyer_0,pass,42
2024-11-30 23:38:24,Buyer_1,pass,42
2024-11-30 23:38:24,Buyer_2,pass,42
2024-11-30 23:38:25,Buyer_3,pass,42
2024-11-30 23:38:25,Buyer_4,pass,42
2024-11-30 23:38:26,Buyer_5,pass,42
2024-11-30 23:38:26,Buyer_6,pass,42
2024-11-30 23:38:27,Buyer_7,pass,42
2024-11-30 23:38:27,Buyer_8,pass,42
2024-11-30 23:38:27,Buyer_9,pass,42
2024-11-30 23:38:27,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:38:28,Buyer_0,pass,41
2024-11-30 23:38:28,Buyer_1,pass,41
2024-11-30 23:38:29,Buyer_2,pass,41
2024-11-30 23:38:29,Buyer_3,pass,41
2024-11-30 23:38:30,Buyer_4,pass,41
2024-11-30 23:38:30,Buyer_5,pass,41
2024-11-30 23:38:31,Buyer_6,pass,41
2024-11-30 23:38:31,Buyer_7,pass,41
2024-11-30 23:38:32,Buyer_8,pass,41
2024-11-30 23:38:32,Buyer_9,pass,41
2024-11-30 23:38:32,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:38:32,Buyer_0,pass,40
2024-11-30 23:38:33,Buyer_1,pass,40
2024-11-30 23:38:33,Buyer_2,pass,40
2024-11-30 23:38:34,Buyer_3,pass,40
2024-11-30 23:38:34,Buyer_4,pass,40
2024-11-30 23:38:35,Buyer_5,pass,40
2024-11-30 23:38:35,Buyer_6,pass,40
2024-11-30 23:38:36,Buyer_7,pass,40
2024-11-30 23:38:36,Buyer_8,pass,40
2024-11-30 23:38:36,Buyer_9,bid,40
2024-11-30 23:38:36,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:38:36,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:38:37,Buyer_0,pass,42
2024-11-30 23:38:37,Buyer_1,pass,42
2024-11-30 23:38:38,Buyer_2,pass,42
2024-11-30 23:38:38,Buyer_3,pass,42
2024-11-30 23:38:39,Buyer_4,pass,42
2024-11-30 23:38:39,Buyer_5,pass,42
2024-11-30 23:38:40,Buyer_6,pass,42
2024-11-30 23:38:40,Buyer_7,pass,42
2024-11-30 23:38:41,Buyer_8,pass,42
2024-11-30 23:38:41,Buyer_9,pass,42
2024-11-30 23:38:41,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:38:42,Buyer_0,pass,41
2024-11-30 23:38:42,Buyer_1,pass,41
2024-11-30 23:38:42,Buyer_2,pass,41
2024-11-30 23:38:43,Buyer_3,pass,41
2024-11-30 23:38:43,Buyer_4,pass,41
2024-11-30 23:38:44,Buyer_5,pass,41
2024-11-30 23:38:44,Buyer_6,pass,41
2024-11-30 23:38:45,Buyer_7,pass,41
2024-11-30 23:38:45,Buyer_8,pass,41
2024-11-30 23:38:46,Buyer_9,pass,41
2024-11-30 23:38:46,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:38:46,Buyer_0,pass,40
2024-11-30 23:38:47,Buyer_1,pass,40
2024-11-30 23:38:47,Buyer_2,pass,40
2024-11-30 23:38:48,Buyer_3,pass,40
2024-11-30 23:38:48,Buyer_4,pass,40
2024-11-30 23:38:48,Buyer_5,pass,40
2024-11-30 23:38:49,Buyer_6,pass,40
2024-11-30 23:38:49,Buyer_7,pass,40
2024-11-30 23:38:50,Buyer_8,pass,40
2024-11-30 23:38:50,Buyer_9,bid,40
2024-11-30 23:38:50,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:38:50,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:38:50,Buyer_0,pass,42
2024-11-30 23:38:51,Buyer_1,pass,42
2024-11-30 23:38:51,Buyer_2,pass,42
2024-11-30 23:38:52,Buyer_3,pass,42
2024-11-30 23:38:52,Buyer_4,pass,42
2024-11-30 23:38:53,Buyer_5,pass,42
2024-11-30 23:38:53,Buyer_6,pass,42
2024-11-30 23:38:53,Buyer_7,pass,42
2024-11-30 23:38:54,Buyer_8,pass,42
2024-11-30 23:38:54,Buyer_9,pass,42
2024-11-30 23:38:54,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:38:55,Buyer_0,pass,41
2024-11-30 23:38:55,Buyer_1,pass,41
2024-11-30 23:38:56,Buyer_2,pass,41
2024-11-30 23:38:56,Buyer_3,pass,41
2024-11-30 23:38:57,Buyer_4,pass,41
2024-11-30 23:38:57,Buyer_5,pass,41
2024-11-30 23:38:57,Buyer_6,pass,41
2024-11-30 23:38:58,Buyer_7,pass,41
2024-11-30 23:38:58,Buyer_8,pass,41
2024-11-30 23:38:59,Buyer_9,pass,41
2024-11-30 23:38:59,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:38:59,Buyer_0,pass,40
2024-11-30 23:39:00,Buyer_1,pass,40
2024-11-30 23:39:00,Buyer_2,pass,40
2024-11-30 23:39:00,Buyer_3,pass,40
2024-11-30 23:39:01,Buyer_4,pass,40
2024-11-30 23:39:01,Buyer_5,pass,40
2024-11-30 23:39:02,Buyer_6,pass,40
2024-11-30 23:39:02,Buyer_7,pass,40
2024-11-30 23:39:03,Buyer_8,pass,40
2024-11-30 23:39:03,Buyer_9,bid,40
2024-11-30 23:39:03,Auctioneer,Sold to Buyer_9 for $40!,40
2024-11-30 23:39:43,Auctioneer,"The current bid is $42 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $42?",42
2024-11-30 23:39:44,Buyer_0,pass,42
2024-11-30 23:39:45,Buyer_1,pass,42
2024-11-30 23:39:45,Buyer_2,pass,42
2024-11-30 23:39:46,Buyer_3,pass,42
2024-11-30 23:39:46,Buyer_4,pass,42
2024-11-30 23:39:47,Buyer_5,pass,42
2024-11-30 23:39:47,Buyer_6,pass,42
2024-11-30 23:39:48,Buyer_7,pass,42
2024-11-30 23:39:49,Buyer_8,pass,42
2024-11-30 23:39:49,Buyer_9,pass,42
2024-11-30 23:39:49,Auctioneer,"The current bid is $41 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $41?",41
2024-11-30 23:39:50,Buyer_0,pass,41
2024-11-30 23:39:50,Buyer_1,pass,41
2024-11-30 23:39:51,Buyer_2,pass,41
2024-11-30 23:39:51,Buyer_3,pass,41
2024-11-30 23:39:52,Buyer_4,pass,41
2024-11-30 23:39:52,Buyer_5,pass,41
2024-11-30 23:39:53,Buyer_6,pass,41
2024-11-30 23:39:54,Buyer_7,pass,41
2024-11-30 23:39:54,Buyer_8,pass,41
2024-11-30 23:39:55,Buyer_9,pass,41
2024-11-30 23:39:55,Auctioneer,"The current bid is $40 for Lightly played Alakazam Holofoil Pokemon Card, valued at $28.25 on TCGPlayer. Do I hear any advance on $40?",40
2024-11-30 23:39:55,Buyer_0,pass,40
2024-11-30 23:39:55,Buyer_1,pass,40
2024-11-30 23:39:56,Buyer_2,pass,40
2024-11-30 23:39:56,Buyer_3,pass,40
2024-11-30 23:39:57,Buyer_4,pass,40
2024-11-30 23:39:57,Buyer_5,pass,40
2024-11-30 23:39:58,Buyer_6,pass,40
2024-11-30 23:39:58,Buyer_7,pass,40
2024-11-30 23:39:59,Buyer_8,pass,40
2024-11-30 23:39:59,Buyer_9,bid,40
2024-11-30 23:39:59,Auctioneer,Sold to Buyer_9 for $40!,40
